ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
9.6," Harpreet Brar to Ishan Kishan, SIX, and launches into it for a huge six! Sat down, got hold of the delivery angled across to slap it flat over deep mid. Good end to the over for MI as this partnership has started to flourish ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,6,0,Good,undefined,,,,
9.5," Harpreet Brar to Suryakumar Yadav, 1 run, gets it down to long-on for a single as that was slower from Harpreet Brar ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,1,0,undefined,undefined,long-on,,,
9.4," Harpreet Brar to Ishan Kishan, 1 run, low full toss, fired down on to the pads, clipped down to deep square for a single ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,1,0,Full,undefined,deep square,,,
9.3," Harpreet Brar to Ishan Kishan, FOUR, charges down the track and hammers it back past the bowler for a four. That was hit hard and into the gap ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,4,0,undefined,undefined,,,,
9.2," Harpreet Brar to Suryakumar Yadav, 1 run, faster one, flatter, Suryakumar Yadav stays his crease to tuck it down for a single ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,1,0,undefined,undefined,,,,
9.1," Harpreet Brar to Ishan Kishan, 1 run, stays back and pulls the ball down to deep long-on for a single. That wasn't placed well ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,1,0,undefined,undefined,long-on,pull shot,,
8.6," Rahul Chahar to Ishan Kishan, 1 run, goes aerial on the off-side but fails to get it anywhere close to any gap. Gets a single to down to deep cover. The reverse paddle from Kishan wasn't placed well as he jumped on to the shot a little too early ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rahul Chahar,1,0,undefined,undefined,off-side,,,
8.5,"Rahul Chahar to Ishan Kishan, no run, keeps a tad low does the flattish googly and the batter punches the ball back to the bowler",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan,Rahul Chahar,0,0,undefined,undefined,,,,
8.4," Rahul Chahar to Ishan Kishan, 2 runs, and Kishan gets a couple now. Lots of running. Their fitness levels would be tested for sure. Dropped short, Ishan Kishan goes back and pulls it wide of mid-wicket for a couple of runs ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rahul Chahar,2,0,Short,wide,mid-wicket,pull shot,,
8.3," Rahul Chahar to Suryakumar Yadav, 1 run, and whips the tossed up googly down to long-on for a single. Was hit sweetly but straight to the fielder ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,1,0,Full toss,undefined,long-on,,,
8.2," Rahul Chahar to Suryakumar Yadav, FOUR, more like it! MI need fours. More of them. Walks across his sticks, kneels down and sweeps the ball fine past short fine for a four. Well placed indeed ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,4,0,Short,stump line,short fine,,,
8.1," Rahul Chahar to Suryakumar Yadav, 2 runs, and two more. So many doubles for SKY already. Comes down the track and drills the inside out drive. The man at deep cover dives to his right to stop it. Saved two ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,2,0,undefined,undefined,deep cover,drive,,
7.6," Harpreet Brar to Ishan Kishan, no run, tossed up delivery, Ishan Kishan nudges the ball back to the bowler as he played it with the turn. That was played away with soft hands ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,0,0,Full toss,undefined,,,,
7.5," Harpreet Brar to Suryakumar Yadav, 1 run, and sweeps that down for a single as the ball held on to the deck a little. He tried to hit it hard but managed an inside edge on it ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,1,0,undefined,undefined,,edge,,
7.4," Harpreet Brar to Suryakumar Yadav, 2 runs, add two more. SKY's form will be crucial as the rate can creep up several notches. That was an arm ball and Suryakumar Yadav goes back to tuck it down into the gap on the on-side ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,2,0,undefined,undefined,,,,
7.3," Harpreet Brar to Suryakumar Yadav, 2 runs, and two more to the tally. SKY looking busy. Was dropped short, hint of turn and Suryakumar Yadav stays back to cut it past point. The dive there didn't help ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,2,0,Short,undefined,point,Cut,,
7.2," Harpreet Brar to Ishan Kishan, 1 run, gets that between long-on and deep mid for a single. That was flatter and tucked away into the gap ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Harpreet Brar,1,0,undefined,undefined,long-on,,,
7.1," Harpreet Brar to Suryakumar Yadav, 1 run, gets the ball down to deep cover for a single. But that came off the leading edge as he tried to whip that away on to the on-side. Played his shot a little too early ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Harpreet Brar,1,0,undefined,undefined,deep cover,edge,,
6.6," Rahul Chahar to Ishan Kishan, no run, dot ball to end the over. SKY and Kishan will have to be the pair for MI else it would be very tough for them. Stabbed down into the off-side and wanted a single but was sent back ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rahul Chahar,0,0,undefined,undefined,off-side,,,
6.5," Rahul Chahar to Suryakumar Yadav, 1 run, gets it down to deep mid for a single. The ball turned in and Suryakumar Yadav whipped it off the pads ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,1,0,undefined,undefined,,,,
6.4," Rahul Chahar to Suryakumar Yadav, no run, drags it short, quicker off the deck as well. The ball skids through and the batter misses the cut. Beats the edge not by much ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,0,0,Short,undefined,,edge,,
6.3," Rahul Chahar to Suryakumar Yadav, FOUR, short ball, Suryakumar Yadav pounces on it and pulls the ball past the dive of the man at deep mid for a four. That was well hit and into the gap as well ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,4,0,Short,undefined,,pull shot,,
6.2," Rahul Chahar to Suryakumar Yadav, no run, SKY has to be the key from here on. He has found his mojo. Albeit, even if for a few knocks. Stabbed out to cover off a flatter delivery ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Suryakumar Yadav, Rahul Chahar,0,0,undefined,undefined,cover,,,
